GEO_ID,GEO_LABEL,GEO_DISPLAY_NAME,,Meal Gap (# of meals needed per year for food security),Food Insecure (% of residents),SNAP Benefits (% households),Bodega to Supermarket Ratio (#)
36081062300,"Census Tract 623, Queens County, New York",,,,7.4,4.633204633,
36081062400,"Census Tract 624, Queens County, New York",,,,15,,
36081062500,"Census Tract 625, Queens County, New York",,,,8.9,2.52293578,
36081062600,"Census Tract 626, Queens County, New York",,,,7.3,13.31018519,
36081062700,"Census Tract 627, Queens County, New York",,,,8.2,2.760736196,
36081062900,"Census Tract 629, Queens County, New York",,,,10,4.554455446,
36081063000,"Census Tract 630, Queens County, New York",,,,4.2,9.368635438,
36081063200,"Census Tract 632, Queens County, New York",,,,5.6,7.296137339,
36081063301,"Census Tract 633.01, Queens County, New York",,,,9.9,5.145797599,
36081063302,"Census Tract 633.02, Queens County, New York",,,,7.5,4.347826087,
36081063500,"Census Tract 635, Queens County, New York",,,,12.4,4.329896907,
36081063700,"Census Tract 637, Queens County, New York",,,,6.5,3.433098592,
36081063800,"Census Tract 638, Queens County, New York",,,,8.5,11.21031746,
36081063900,"Census Tract 639, Queens County, New York",,,,8.4,8.609865471,
36081064101,"Census Tract 641.01, Queens County, New York",,,,7.7,6.827731092,
36081064102,"Census Tract 641.02, Queens County, New York",,,,15,,
36081064500,"Census Tract 645, Queens County, New York",,,,13.8,9.066305819,
36081064600,"Census Tract 646, Queens County, New York",,,,9.6,10.52093973,
36081065000,"Census Tract 650, Queens County, New York",,,,7.1,9.484777518,
36081065400,"Census Tract 654, Queens County, New York",,,,6.7,9.902067465,
36081065501,"Census Tract 655.01, Queens County, New York",,,,15,,
36081065600,"Census Tract 656, Queens County, New York",,,,8.7,22.72727273,
36081065702,"Census Tract 657.02, Queens County, New York",,,,12.1,6.317204301,
36081065703,"Census Tract 657.03, Queens County, New York",,,,5.4,3.194578896,
36081065900,"Census Tract 659, Queens County, New York",,,,6.4,3.186646434,
36081066000,"Census Tract 660, Queens County, New York",,,,5.3,12.59765625,
36081066100,"Census Tract 661, Queens County, New York",,,,6.5,3.65448505,
36081066300,"Census Tract 663, Queens County, New York",,,,4.9,5.49898167,
36081066400,"Census Tract 664, Queens County, New York",,,,11.3,19.33240612,
36081066501,"Census Tract 665.01, Queens County, New York",,,,5.9,3.82916053,
36081066701,"Census Tract 667.01, Queens County, New York",,,,8.2,11.29831516,
36081066900,"Census Tract 669, Queens County, New York",,,,9.3,1.639344262,
36081067100,"Census Tract 671, Queens County, New York",,,,6.7,4.948216341,
36081067700,"Census Tract 677, Queens County, New York",,,,5.9,3.869047619,
36081067900,"Census Tract 679, Queens County, New York",,,,11.9,12.0977354,
36081068000,"Census Tract 680, Queens County, New York",,,,7,8.737201365,
36081068200,"Census Tract 682, Queens County, New York",,,,9.2,14.57725948,
36081068300,"Census Tract 683, Queens County, New York",,,,12.9,13.88550548,
36081068700,"Census Tract 687, Queens County, New York",,,,10.6,15.16164994,
36081069000,"Census Tract 690, Queens County, New York",,,,10.7,18.42374616,
36081069300,"Census Tract 693, Queens County, New York",,,,16.5,14.54545455,
36081069400,"Census Tract 694, Queens County, New York",,,,12.7,11.35957066,
36081069500,"Census Tract 695, Queens County, New York",,,,10.2,16.03427173,
36081069701,"Census Tract 697.01, Queens County, New York",,,,14.8,13.22404372,
36081069702,"Census Tract 697.02, Queens County, New York",,,,7.4,9.381514941,
36081070300,"Census Tract 703, Queens County, New York",,,,5.8,5.525606469,
36081070700,"Census Tract 707, Queens County, New York",,,,6.7,10.1344364,
36081070900,"Census Tract 709, Queens County, New York",,,,8.4,4.210526316,
36081071100,"Census Tract 711, Queens County, New York",,,,7.2,3.584491587,
36081071303,"Census Tract 713.03, Queens County, New York",,,,6.6,5.070842655,
36081071304,"Census Tract 713.04, Queens County, New York",,,,14.5,20.07886954,
36081071305,"Census Tract 713.05, Queens County, New York",,,,9.1,6.222222222,
36081071306,"Census Tract 713.06, Queens County, New York",,,,10.2,6.109114668,
36081071600,"Census Tract 716, Queens County, New York",,,,15,,
36081071701,"Census Tract 717.01, Queens County, New York",,,,12.7,12.52019386,
36081071702,"Census Tract 717.02, Queens County, New York",,,,11.7,19.28829293,
36081071900,"Census Tract 719, Queens County, New York",,,,15.7,21.74796748,
36081072100,"Census Tract 721, Queens County, New York",,,,17.7,23.23809524,
36081072300,"Census Tract 723, Queens County, New York",,,,5.8,0,
36081072900,"Census Tract 729, Queens County, New York",,,,6.4,2.586206897,
36081073100,"Census Tract 731, Queens County, New York",,,,7.6,7.194244604,
36081073700,"Census Tract 737, Queens County, New York",,,,9.1,3.058387396,
36081073900,"Census Tract 739, Queens County, New York",,,,8.7,3.832505323,
36081074100,"Census Tract 741, Queens County, New York",,,,7.9,8.594730238,
36081074300,"Census Tract 743, Queens County, New York",,,,10.9,13.91496411,
36081074500,"Census Tract 745, Queens County, New York",,,,15.5,27.08333333,
36081074700,"Census Tract 747, Queens County, New York",,,,10.7,14.25251743,
36081074900,"Census Tract 749, Queens County, New York",,,,3.8,1.310861423,
36081075701,"Census Tract 757.01, Queens County, New York",,,,6.9,3.375843961,
36081075702,"Census Tract 757.02, Queens County, New York",,,,9.1,3.840614498,
36081076901,"Census Tract 769.01, Queens County, New York",,,,6.3,2.516033547,
36081076902,"Census Tract 769.02, Queens County, New York",,,,10.6,4.694835681,
36081077300,"Census Tract 773, Queens County, New York",,,,8.6,4.142581888,
36081077500,"Census Tract 775, Queens County, New York",,,,9.6,7.71637122,
36081077902,"Census Tract 779.02, Queens County, New York",,,,9.4,4.143126177,
36081077903,"Census Tract 779.03, Queens County, New York",,,,11.3,7.401032702,
36081077904,"Census Tract 779.04, Queens County, New York",,,,8.6,10.06809339,
36081077905,"Census Tract 779.05, Queens County, New York",,,,9.6,8.441558442,
36081077906,"Census Tract 779.06, Queens County, New York",,,,9.5,9.84496124,
36081077907,"Census Tract 779.07, Queens County, New York",,,,13.6,14.52145215,
36081077908,"Census Tract 779.08, Queens County, New York",,,,18.2,20.82304527,
36081078800,"Census Tract 788, Queens County, New York",,,,13.2,18.62567812,
36081079000,"Census Tract 790, Queens County, New York",,,,12.9,15.64885496,
36081079200,"Census Tract 792, Queens County, New York",,,,10.6,10.60382916,
36081079300,"Census Tract 793, Queens County, New York",,,,15,,
36081079701,"Census Tract 797.01, Queens County, New York",,,,15.2,22.68041237,
36081079702,"Census Tract 797.02, Queens County, New York",,,,13.8,22.51696484,
36081079900,"Census Tract 799, Queens County, New York",,,,16.3,9.215017065,
36081080301,"Census Tract 803.01, Queens County, New York",,,,9.3,14.69026549,
36081080302,"Census Tract 803.02, Queens County, New York",,,,10.4,17.38299904,
36081080900,"Census Tract 809, Queens County, New York",,,,7.5,7.557932264,
36081081400,"Census Tract 814, Queens County, New York",,,,12.3,24.01280683,
36081081800,"Census Tract 818, Queens County, New York",,,,14.3,14.18983701,
36081083700,"Census Tract 837, Queens County, New York",,,,9.2,10.28645833,
36081083800,"Census Tract 838, Queens County, New York",,,,6.9,15.14770585,
36081084000,"Census Tract 840, Queens County, New York",,,,11.5,16.10403985,
36081084500,"Census Tract 845, Queens County, New York",,,,14.4,35.64547206,
36081084601,"Census Tract 846.01, Queens County, New York",,,,8.3,4.70324748,
36081084602,"Census Tract 846.02, Queens County, New York",,,,20.1,8,
36081084900,"Census Tract 849, Queens County, New York",,,,20.8,7.428323197,
36081085300,"Census Tract 853, Queens County, New York",,,,18.3,24.47129909,
36081085500,"Census Tract 855, Queens County, New York",,,,13.3,15.77129701,
36081085700,"Census Tract 857, Queens County, New York",,,,14.5,15.66068515,
36081085900,"Census Tract 859, Queens County, New York",,,,12.6,14.65968586,
36081086100,"Census Tract 861, Queens County, New York",,,,11.7,13.07692308,
36081086300,"Census Tract 863, Queens County, New York",,,,12,19.08939014,
36081086400,"Census Tract 864, Queens County, New York",,,,11.8,15.49118388,
36081086500,"Census Tract 865, Queens County, New York",,,,18.5,7.890891378,
36081086900,"Census Tract 869, Queens County, New York",,,,16.4,13.13432836,
36081087100,"Census Tract 871, Queens County, New York",,,,14.7,21.85741088,
36081088400,"Census Tract 884, Queens County, New York",,,,8.5,7.705779335,
36081088901,"Census Tract 889.01, Queens County, New York",,,,8.8,18.23574929,
36081089200,"Census Tract 892, Queens County, New York",,,,6.8,5.017502917,
36081090700,"Census Tract 907, Queens County, New York",,,,7.1,8.388520971,
36081091601,"Census Tract 916.01, Queens County, New York",,,,6.1,1.391941392,
36081091602,"Census Tract 916.02, Queens County, New York",,,,15,,
36081091800,"Census Tract 918, Queens County, New York",,,,24.6,57.14285714,
36081091900,"Census Tract 919, Queens County, New York",,,,9.8,8.853503185,
36081092200,"Census Tract 922, Queens County, New York",,,,3.1,0,
36081092500,"Census Tract 925, Queens County, New York",,,,14.3,13.32149201,
36081092800,"Census Tract 928, Queens County, New York",,,,4,1.373182553,
36081092900,"Census Tract 929, Queens County, New York",,,,7.5,10.9430605,
36081093401,"Census Tract 934.01, Queens County, New York",,,,9.2,5.566870333,
36081093402,"Census Tract 934.02, Queens County, New York",,,,14.1,10.59371362,
36081093800,"Census Tract 938, Queens County, New York",,,,18.9,20.41181737,
36081093900,"Census Tract 939, Queens County, New York",,,,5.9,9.926017263,
36081094201,"Census Tract 942.01, Queens County, New York",,,,13.6,14.47267129,
36081094202,"Census Tract 942.02, Queens County, New York",,,,17,31.47599289,
36081094203,"Census Tract 942.03, Queens County, New York",,,,9.7,20.88904951,
36081094500,"Census Tract 945, Queens County, New York",,,,6.6,14.7033534,
36081094700,"Census Tract 947, Queens County, New York",,,,10,10.16713092,
36081095400,"Census Tract 954, Queens County, New York",,,,19.1,28.71641791,
36081096400,"Census Tract 964, Queens County, New York",,,,14.3,15.35014006,
36081097202,"Census Tract 972.02, Queens County, New York",,,,28.9,52.47079964,
36081097203,"Census Tract 972.03, Queens County, New York",,,,30.7,62.50506688,
36081097204,"Census Tract 972.04, Queens County, New York",,,,21.5,41.89189189,
36081097300,"Census Tract 973, Queens County, New York",,,,8.5,1.656626506,
36081098100,"Census Tract 981, Queens County, New York",,,,6.2,7.003891051,
36081098700,"Census Tract 987, Queens County, New York",,,,6.3,3.477218225,
36081099100,"Census Tract 991, Queens County, New York",,,,5.5,1.010452962,
36081099200,"Census Tract 992, Queens County, New York",,,,23.5,53.80747126,
36081099701,"Census Tract 997.01, Queens County, New York",,,,9.7,5.22928399,
36081099703,"Census Tract 997.03, Queens County, New York",,,,6.2,1.213171577,
36081099704,"Census Tract 997.04, Queens County, New York",,,,10.1,6.287262873,
36081099705,"Census Tract 997.05, Queens County, New York",,,,5.6,3.222748815,
36081099801,"Census Tract 998.01, Queens County, New York",,,,11,15.03496503,
36081099802,"Census Tract 998.02, Queens County, New York",,,,26.2,46.56203288,
36081099900,"Census Tract 999, Queens County, New York",,,,15,,
36081100801,"Census Tract 1008.01, Queens County, New York",,,,11.5,13.1121643,
36081100802,"Census Tract 1008.02, Queens County, New York",,,,16,32.44722439,
36081101001,"Census Tract 1010.01, Queens County, New York",,,,17.3,43.60902256,
36081101002,"Census Tract 1010.02, Queens County, New York",,,,14.4,29.75,
36081101700,"Census Tract 1017, Queens County, New York",,,,6.8,5.612453912,
36081102900,"Census Tract 1029, Queens County, New York",,,,6.6,12.3795404,
36081103201,"Census Tract 1032.01, Queens County, New York",,,,19.9,44.90509491,
36081103202,"Census Tract 1032.02, Queens County, New York",,,,15.9,20.9375,
36081103300,"Census Tract 1033, Queens County, New York",,,,7.4,5.758426966,
36081103900,"Census Tract 1039, Queens County, New York",,,,11.1,9.376487387,
36081104700,"Census Tract 1047, Queens County, New York",,,,10.7,10.05372218,
36081105900,"Census Tract 1059, Queens County, New York",,,,6.3,3.416149068,
36081107201,"Census Tract 1072.01, Queens County, New York",,,,6,5.310880829,
36081107202,"Census Tract 1072.02, Queens County, New York",,,,15,,
36081108500,"Census Tract 1085, Queens County, New York",,,,9.5,6.580493537,
36081109300,"Census Tract 1093, Queens County, New York",,,,8.7,5.674418605,
36081109700,"Census Tract 1097, Queens County, New York",,,,5,2.194357367,
36081109900,"Census Tract 1099, Queens County, New York",,,,7.1,11.64259928,
36081111300,"Census Tract 1113, Queens County, New York",,,,9.3,9.31122449,
36081112300,"Census Tract 1123, Queens County, New York",,,,11.3,4.855643045,
36081112900,"Census Tract 1129, Queens County, New York",,,,6.8,4.066985646,
36081113300,"Census Tract 1133, Queens County, New York",,,,4.8,1.751592357,
36081113900,"Census Tract 1139, Queens County, New York",,,,10.3,5.092911218,
36081114100,"Census Tract 1141, Queens County, New York",,,,5.8,7.878787879,
36081114700,"Census Tract 1147, Queens County, New York",,,,8.5,5.357142857,
36081115100,"Census Tract 1151, Queens County, New York",,,,6.5,1.97740113,
36081115500,"Census Tract 1155, Queens County, New York",,,,8.8,9.212481426,
36081115700,"Census Tract 1157, Queens County, New York",,,,13.1,12.66233766,
36081115900,"Census Tract 1159, Queens County, New York",,,,13.8,13.69450715,
36081116100,"Census Tract 1161, Queens County, New York",,,,19.3,19.27468099,
36081116300,"Census Tract 1163, Queens County, New York",,,,16.1,23.99565689,
36081116700,"Census Tract 1167, Queens County, New York",,,,17.2,11.73285199,
36081117100,"Census Tract 1171, Queens County, New York",,,,11,11.75166297,
36081117500,"Census Tract 1175, Queens County, New York",,,,9.7,9.793541556,
36081118100,"Census Tract 1181, Queens County, New York",,,,11.1,7.36497545,
36081118500,"Census Tract 1185, Queens County, New York",,,,12.7,18.07407407,
36081118700,"Census Tract 1187, Queens County, New York",,,,10.5,9.139784946,
36081118900,"Census Tract 1189, Queens County, New York",,,,8.9,7.680945347,
36081119100,"Census Tract 1191, Queens County, New York",,,,12.7,11.75869121,
36081119300,"Census Tract 1193, Queens County, New York",,,,11.2,6.214689266,
36081119500,"Census Tract 1195, Queens County, New York",,,,9.3,7.317073171,
36081119900,"Census Tract 1199, Queens County, New York",,,,8.3,13.01652893,
36081120100,"Census Tract 1201, Queens County, New York",,,,9.5,6.588235294,
36081120300,"Census Tract 1203, Queens County, New York",,,,14.3,12.64367816,
36081120500,"Census Tract 1205, Queens County, New York",,,,22.1,41.26829268,
36081120700,"Census Tract 1207, Queens County, New York",,,,6.2,13.27623126,
36081121100,"Census Tract 1211, Queens County, New York",,,,15,,
36081121500,"Census Tract 1215, Queens County, New York",,,,10.9,16.11893584,
36081122300,"Census Tract 1223, Queens County, New York",,,,10.9,2.204081633,
36081122701,"Census Tract 1227.01, Queens County, New York",,,,13.8,6.707179833,
36081122702,"Census Tract 1227.02, Queens County, New York",,,,23.9,47.19449225,
36081124100,"Census Tract 1241, Queens County, New York",,,,10.5,6.215578285,
36081124700,"Census Tract 1247, Queens County, New York",,,,10.6,6.266786034,
36081125700,"Census Tract 1257, Queens County, New York",,,,12.6,13.50164654,
36081126500,"Census Tract 1265, Queens County, New York",,,,13.5,18.42576029,
36081126700,"Census Tract 1267, Queens County, New York",,,,15.2,19.23664122,
36081127700,"Census Tract 1277, Queens County, New York",,,,5.1,2.666666667,
36081128300,"Census Tract 1283, Queens County, New York",,,,15,,
36081129102,"Census Tract 1291.02, Queens County, New York",,,,4.8,2.870442203,
36081129103,"Census Tract 1291.03, Queens County, New York",,,,9.6,7.641365257,
36081129104,"Census Tract 1291.04, Queens County, New York",,,,5.2,3.533190578,
36081130100,"Census Tract 1301, Queens County, New York",,,,6.3,11.08071135,
36081133300,"Census Tract 1333, Queens County, New York",,,,9.9,7.73480663,
36081133900,"Census Tract 1339, Queens County, New York",,,,4.1,8.292682927,
36081134100,"Census Tract 1341, Queens County, New York",,,,9.5,9.47467167,
36081134700,"Census Tract 1347, Queens County, New York",,,,12.9,11.45780051,
36081136700,"Census Tract 1367, Queens County, New York",,,,8.9,10.19080659,
36081137700,"Census Tract 1377, Queens County, New York",,,,10.3,8.841588211,
36081138501,"Census Tract 1385.01, Queens County, New York",,,,7.3,6.15280595,
36081138502,"Census Tract 1385.02, Queens County, New York",,,,32.4,,
36081139900,"Census Tract 1399, Queens County, New York",,,,3.1,4.340277778,
36081140300,"Census Tract 1403, Queens County, New York",,,,6.4,3.950617284,
36081140901,"Census Tract 1409.01, Queens County, New York",,,,4.5,6.64556962,
36081140902,"Census Tract 1409.02, Queens County, New York",,,,6.6,7.949308756,
36081141700,"Census Tract 1417, Queens County, New York",,,,7.2,5.329949239,
36081142900,"Census Tract 1429, Queens County, New York",,,,5.5,7.271171942,
36081143500,"Census Tract 1435, Queens County, New York",,,,5.1,6.675749319,
36081144100,"Census Tract 1441, Queens County, New York",,,,6,11.12984823,
36081144700,"Census Tract 1447, Queens County, New York",,,,11.8,12.92442497,
36081145101,"Census Tract 1451.01, Queens County, New York",,,,10.8,4.187192118,
36081145102,"Census Tract 1451.02, Queens County, New York",,,,9.3,7.052896725,
36081145900,"Census Tract 1459, Queens County, New York",,,,4.6,6.717226436,
36081146300,"Census Tract 1463, Queens County, New York",,,,9.5,7.826982492,
36081146700,"Census Tract 1467, Queens County, New York",,,,8.6,5.586152636,
36081147100,"Census Tract 1471, Queens County, New York",,,,8.7,6.792144026,
36081147900,"Census Tract 1479, Queens County, New York",,,,8,4.775771695,
36081148300,"Census Tract 1483, Queens County, New York",,,,3.8,6.909430439,
36081150701,"Census Tract 1507.01, Queens County, New York",,,,4.4,1.615969582,
36081150702,"Census Tract 1507.02, Queens County, New York",,,,6.1,5.440414508,
36081152901,"Census Tract 1529.01, Queens County, New York",,,,8.2,7.77398559,
36081152902,"Census Tract 1529.02, Queens County, New York",,,,7.2,4.593477262,
36081155101,"Census Tract 1551.01, Queens County, New York",,,,16,2.517702596,
36081155102,"Census Tract 1551.02, Queens County, New York",,,,9,2.827050998,
36081156700,"Census Tract 1567, Queens County, New York",,,,23.8,24.70588235,
36081157101,"Census Tract 1571.01, Queens County, New York",,,,6.4,9.41223193,
36081157102,"Census Tract 1571.02, Queens County, New York",,,,11.1,5.975395431,
36081157901,"Census Tract 1579.01, Queens County, New York",,,,5.4,6.554524362,
36081157902,"Census Tract 1579.02, Queens County, New York",,,,4.9,5.235137533,
36081157903,"Census Tract 1579.03, Queens County, New York",,,,9.7,6.883217324,
36081161700,"Census Tract 1617, Queens County, New York",,,,4.3,4.150197628,
36081162100,"Census Tract 1621, Queens County, New York",,,,8.8,11.11111111,
36081990100,"Census Tract 9901, Queens County, New York",,,,15,,
36085000300,"Census Tract 3, Richmond County, New York",,,,14.2,11.43141153,
36085000600,"Census Tract 6, Richmond County, New York",,,,16.9,24.35094002,
36085000700,"Census Tract 7, Richmond County, New York",,,,20.3,31.34523291,
36085000800,"Census Tract 8, Richmond County, New York",,,,9.5,15.6490508,
36085000900,"Census Tract 9, Richmond County, New York",,,,17.1,29.85294118,
36085001100,"Census Tract 11, Richmond County, New York",,,,13.7,47.81491003,
36085001700,"Census Tract 17, Richmond County, New York",,,,18.3,28.44202899,
36085001800,"Census Tract 18, Richmond County, New York",,,,15.4,7.73480663,
36085002001,"Census Tract 20.01, Richmond County, New York",,,,11,5.95581172,
36085002002,"Census Tract 20.02, Richmond County, New York",,,,9.7,9.241706161,
36085002100,"Census Tract 21, Richmond County, New York",,,,15.1,31.98263386,
36085002700,"Census Tract 27, Richmond County, New York",,,,24.3,48.6784141,
36085002900,"Census Tract 29, Richmond County, New York",,,,23.5,52.75900901,
36085003300,"Census Tract 33, Richmond County, New York",,,,9,10.56081573,
36085003600,"Census Tract 36, Richmond County, New York",,,,9.9,14.65838509,
36085003900,"Census Tract 39, Richmond County, New York",,,,10.5,14.20059583,
36085004000,"Census Tract 40, Richmond County, New York",,,,19.3,37.88388254,
36085004700,"Census Tract 47, Richmond County, New York",,,,6.8,4.705882353,
36085005000,"Census Tract 50, Richmond County, New York",,,,11.1,18.52112676,
36085005900,"Census Tract 59, Richmond County, New York",,,,8.3,7.705334462,
36085006400,"Census Tract 64, Richmond County, New York",,,,17.2,23.27365729,
36085006700,"Census Tract 67, Richmond County, New York",,,,5.7,2.526724976,
36085007000,"Census Tract 70, Richmond County, New York",,,,8.9,9.593246355,
36085007400,"Census Tract 74, Richmond County, New York",,,,11.1,19.69040248,
36085007500,"Census Tract 75, Richmond County, New York",,,,15.9,27.90697674,
36085007700,"Census Tract 77, Richmond County, New York",,,,15,33.33333333,
36085008100,"Census Tract 81, Richmond County, New York",,,,16.3,31.75914994,
36085009601,"Census Tract 96.01, Richmond County, New York",,,,8.3,11.26005362,
36085009602,"Census Tract 96.02, Richmond County, New York",,,,10.4,8.326724822,
36085009700,"Census Tract 97, Richmond County, New York",,,,8.3,19.16398714,
36085010500,"Census Tract 105, Richmond County, New York",,,,11.2,22.42495586,
36085011201,"Census Tract 112.01, Richmond County, New York",,,,7.9,4.964894684,
36085011202,"Census Tract 112.02, Richmond County, New York",,,,10.3,12.66083376,
36085011401,"Census Tract 114.01, Richmond County, New York",,,,17.3,40.34954407,
36085011402,"Census Tract 114.02, Richmond County, New York",,,,9.1,4.660045837,
36085012100,"Census Tract 121, Richmond County, New York",,,,6.4,5.546218487,
36085012200,"Census Tract 122, Richmond County, New York",,,,8.8,5.303558967,
36085012500,"Census Tract 125, Richmond County, New York",,,,12.2,25.33889468,
36085012804,"Census Tract 128.04, Richmond County, New York",,,,8.6,12.93817718,
36085012805,"Census Tract 128.05, Richmond County, New York",,,,7.4,4.534883721,
36085012806,"Census Tract 128.06, Richmond County, New York",,,,12.4,17.2,
36085013201,"Census Tract 132.01, Richmond County, New York",,,,7.8,3.496503497,
36085013203,"Census Tract 132.03, Richmond County, New York",,,,10.1,6.073298429,
36085013204,"Census Tract 132.04, Richmond County, New York",,,,7.4,5.793991416,
36085013301,"Census Tract 133.01, Richmond County, New York",,,,37.4,79.02350814,
36085013302,"Census Tract 133.02, Richmond County, New York",,,,13.8,33.90022676,
36085013400,"Census Tract 134, Richmond County, New York",,,,9.1,6.51465798,
36085013800,"Census Tract 138, Richmond County, New York",,,,6.9,8.615516502,
36085014100,"Census Tract 141, Richmond County, New York",,,,9.2,10.38961039,
36085014604,"Census Tract 146.04, Richmond County, New York",,,,7.1,4.518664047,
36085014605,"Census Tract 146.05, Richmond County, New York",,,,5.5,5.271084337,
36085014606,"Census Tract 146.06, Richmond County, New York",,,,5.5,1.788050589,
36085014607,"Census Tract 146.07, Richmond County, New York",,,,8.2,6.337209302,
36085014608,"Census Tract 146.08, Richmond County, New York",,,,8.8,6.994818653,
36085014700,"Census Tract 147, Richmond County, New York",,,,3.7,2.089552239,
36085015100,"Census Tract 151, Richmond County, New York",,,,6,4.663487016,
36085015400,"Census Tract 154, Richmond County, New York",,,,15,,
36085015601,"Census Tract 156.01, Richmond County, New York",,,,7,2.036575229,
36085015602,"Census Tract 156.02, Richmond County, New York",,,,5.7,4.533333333,
36085015603,"Census Tract 156.03, Richmond County, New York",,,,8.9,3.69528141,
36085016901,"Census Tract 169.01, Richmond County, New York",,,,9,9.090909091,
36085017005,"Census Tract 170.05, Richmond County, New York",,,,4.6,7.060849598,
36085017007,"Census Tract 170.07, Richmond County, New York",,,,5.7,1.544401544,
36085017008,"Census Tract 170.08, Richmond County, New York",,,,6.2,5.166340509,
36085017009,"Census Tract 170.09, Richmond County, New York",,,,5.7,5.393401015,
36085017010,"Census Tract 170.10, Richmond County, New York",,,,6.5,5.037783375,
36085017011,"Census Tract 170.11, Richmond County, New York",,,,7.7,6.766055046,
36085017012,"Census Tract 170.12, Richmond County, New York",,,,8,2.653799759,
36085017300,"Census Tract 173, Richmond County, New York",,,,20,35.66137566,
36085017600,"Census Tract 176, Richmond County, New York",,,,5.7,4.405552203,
36085017700,"Census Tract 177, Richmond County, New York",,,,4.3,1.902552204,
36085018100,"Census Tract 181, Richmond County, New York",,,,9.4,6.499535747,
36085018701,"Census Tract 187.01, Richmond County, New York",,,,11.4,11.38845554,
36085018702,"Census Tract 187.02, Richmond County, New York",,,,6,9.106984969,
36085018901,"Census Tract 189.01, Richmond County, New York",,,,10.3,9.011776754,
36085018902,"Census Tract 189.02, Richmond County, New York",,,,8.8,5.651672434,
36085019700,"Census Tract 197, Richmond County, New York",,,,5.6,2.722063037,
36085019800,"Census Tract 198, Richmond County, New York",,,,7.9,6.76093681,
36085020100,"Census Tract 201, Richmond County, New York",,,,7.3,17.96116505,
36085020700,"Census Tract 207, Richmond County, New York",,,,13.2,32.73615635,
36085020801,"Census Tract 208.01, Richmond County, New York",,,,9.6,8.01096558,
36085020803,"Census Tract 208.03, Richmond County, New York",,,,6.2,5.654008439,
36085020804,"Census Tract 208.04, Richmond County, New York",,,,4.4,2.935323383,
36085021300,"Census Tract 213, Richmond County, New York",,,,9.6,22.3812622,
36085022300,"Census Tract 223, Richmond County, New York",,,,10.1,13.83495146,
36085022600,"Census Tract 226, Richmond County, New York",,,,4.1,8.490566038,
36085022800,"Census Tract 228, Richmond County, New York",,,,15,0,
36085023100,"Census Tract 231, Richmond County, New York",,,,8.9,10.99855282,
36085023900,"Census Tract 239, Richmond County, New York",,,,11.7,21.42121524,
36085024401,"Census Tract 244.01, Richmond County, New York",,,,6.5,4.90943756,
36085024402,"Census Tract 244.02, Richmond County, New York",,,,8.5,4.329774614,
36085024700,"Census Tract 247, Richmond County, New York",,,,9.2,18.69254341,
36085024800,"Census Tract 248, Richmond County, New York",,,,7.3,4.345273048,
36085025100,"Census Tract 251, Richmond County, New York",,,,4.9,7.703016241,
36085027301,"Census Tract 273.01, Richmond County, New York",,,,9.7,5.290322581,
36085027302,"Census Tract 273.02, Richmond County, New York",,,,8.1,5.447154472,
36085027702,"Census Tract 277.02, Richmond County, New York",,,,7.7,5.060398302,
36085027704,"Census Tract 277.04, Richmond County, New York",,,,8.1,11.31071191,
36085027705,"Census Tract 277.05, Richmond County, New York",,,,8.9,10.54279749,
36085027706,"Census Tract 277.06, Richmond County, New York",,,,9.9,11.44414169,
36085027900,"Census Tract 279, Richmond County, New York",,,,7,1.157024793,
36085029102,"Census Tract 291.02, Richmond County, New York",,,,7.5,9.683604986,
36085029103,"Census Tract 291.03, Richmond County, New York",,,,8.1,8.174692049,
36085029104,"Census Tract 291.04, Richmond County, New York",,,,6.2,10.34482759,
36085030301,"Census Tract 303.01, Richmond County, New York",,,,8.6,5.863013699,
36085030302,"Census Tract 303.02, Richmond County, New York",,,,8.3,14.30753564,
36085031901,"Census Tract 319.01, Richmond County, New York",,,,27.6,67.01421801,
36085031902,"Census Tract 319.02, Richmond County, New York",,,,16.9,33.05389222,
36085032300,"Census Tract 323, Richmond County, New York",,,,8.7,21.81818182,
